Day,MSE_mu,Accuracy
Day 0,0.028606297157182575,0.78
Day 1,0.014641335910794256,0.76
Day 2,0.011959456638611756,0.8
Day 3,0.010290020384946915,0.84
Day 4,0.009813709419752634,0.84
Day 5,0.00994328985203012,0.8
Day 6,0.01237696918238066,0.86
Day 7,0.01063808494958395,0.8
Day 8,0.007646944423585083,0.76
Day 9,0.006779353478441475,0.84
Day 10,0.008149440918910492,0.78
Day 11,0.00954474492545671,0.86
Day 12,0.006567203468749796,0.88
Day 13,0.008441239526004963,0.74
Day 14,0.006723050339456946,0.84
Day 15,0.010129030636130418,0.82
Day 16,0.008584654695577688,0.8
Day 17,0.006813344785474185,0.84
Day 18,0.0065254082361568605,0.8
Day 19,0.00950724293964989,0.8
