Day,MSE_mu,Accuracy
Day 0,0.027530638260861866,0.84
Day 1,0.013650004941191672,0.76
Day 2,0.011598118573781275,0.7
Day 3,0.017591469771404977,0.64
Day 4,0.008571753622200801,0.8
Day 5,0.0071689230576364215,0.7
Day 6,0.008313653759450144,0.84
Day 7,0.009777367250677143,0.82
Day 8,0.008414396961750644,0.9
Day 9,0.00909175455337896,0.7
Day 10,0.006065650579017912,0.82
Day 11,0.006483044034276297,0.72
Day 12,0.008498515306180109,0.8
Day 13,0.006122731610265181,0.76
Day 14,0.006584651835754419,0.8
Day 15,0.006584512890141091,0.88
Day 16,0.0051085638009641205,0.82
Day 17,0.005299772728157548,0.86
Day 18,0.0037514867212255602,0.84
Day 19,0.005147538643330329,0.94
