Day,MSE_mu,Accuracy
Day 0,0.016129782624266568,0.82
Day 1,0.01220599136013081,0.76
Day 2,0.012594812700222417,0.7
Day 3,0.0082183203446255,0.86
Day 4,0.011316209426341768,0.78
Day 5,0.006666935788251688,0.76
Day 6,0.007173406227900051,0.84
Day 7,0.0052424461454025064,0.94
Day 8,0.007490856085867053,0.74
Day 9,0.003956276165402884,0.82
Day 10,0.0058507774667295705,0.8
Day 11,0.005217443537607871,0.76
Day 12,0.005513109433656513,0.72
Day 13,0.005464551540090985,0.86
Day 14,0.005327043861414642,0.74
Day 15,0.00432137476573227,0.76
Day 16,0.0061044173855069475,0.78
Day 17,0.006375249055389229,0.86
Day 18,0.004869808405703705,0.88
Day 19,0.0041467111666461266,0.84
