Day,MSE_mu,Accuracy
Day 0,0.021740861330546053,0.78
Day 1,0.010384209991940384,0.88
Day 2,0.011695109216148315,0.82
Day 3,0.00828546528113035,0.88
Day 4,0.006477751049055743,0.8
Day 5,0.00903223615860994,0.78
Day 6,0.008552894364006903,0.84
Day 7,0.006803400205828391,0.84
Day 8,0.008529623662620148,0.82
Day 9,0.0039200271800451875,0.92
Day 10,0.006999384964635841,0.66
Day 11,0.007366326956668484,0.88
Day 12,0.00760509468010658,0.78
Day 13,0.005297910608496593,0.84
Day 14,0.005262744647995446,0.86
Day 15,0.007839135749815453,0.8
Day 16,0.004150880728425989,0.8
Day 17,0.004990706117641013,0.78
Day 18,0.0037369690420876777,0.82
Day 19,0.0052196536701480025,0.8
