Day,MSE_mu,Accuracy
Day 0,0.019660392265738996,0.82
Day 1,0.011071723891963288,0.86
Day 2,0.011831294069013216,0.76
Day 3,0.010720901600331772,0.82
Day 4,0.009554237196100062,0.84
Day 5,0.006054711270099651,0.9
Day 6,0.008622720017270236,0.8
Day 7,0.0077395082571782925,0.84
Day 8,0.007476112255503068,0.82
Day 9,0.00609772480680747,0.8
Day 10,0.004527969266472431,0.84
Day 11,0.00715728487358836,0.9
Day 12,0.004250434288234293,0.84
Day 13,0.006486520743963034,0.84
Day 14,0.00570771715428986,0.82
Day 15,0.0035464873907526838,0.7
Day 16,0.003927592814680762,0.84
Day 17,0.005652586196791879,0.8
Day 18,0.004260500878106567,0.86
Day 19,0.004568962066317979,0.9
