Day,MSE_mu,Accuracy
Day 0,0.020668057166197348,0.74
Day 1,0.009875253118219381,0.86
Day 2,0.009039886625171092,0.7
Day 3,0.010842763636932791,0.8
Day 4,0.012859614940189617,0.84
Day 5,0.011894005441172563,0.78
Day 6,0.007057077780458914,0.84
Day 7,0.007710583318885544,0.8
Day 8,0.00652721294536685,0.74
Day 9,0.007614430335688631,0.84
Day 10,0.006513958403477211,0.88
Day 11,0.004755269992065315,0.84
Day 12,0.007211533663024845,0.68
Day 13,0.008801500433398841,0.74
Day 14,0.005930580758567374,0.78
Day 15,0.00464931316470739,0.86
Day 16,0.007941954068471013,0.84
Day 17,0.005728210913049818,0.74
Day 18,0.00501230974232904,0.86
Day 19,0.0054007924249652875,0.8
