Day,MSE_mu,Accuracy
Day 0,0.019296298465196392,0.78
Day 1,0.009830903295968264,0.84
Day 2,0.010670368797827819,0.8
Day 3,0.012508577849387602,0.8
Day 4,0.00869347680299557,0.84
Day 5,0.00935377547634458,0.84
Day 6,0.006314392166357256,0.84
Day 7,0.006337523527708106,0.88
Day 8,0.005226681469122763,0.74
Day 9,0.005524190593838811,0.88
Day 10,0.006233657601103476,0.84
Day 11,0.005265657302164238,0.9
Day 12,0.005966520831049841,0.78
Day 13,0.004606870848519075,0.76
Day 14,0.004927180930466105,0.78
Day 15,0.0037988545753147754,0.82
Day 16,0.005220724832049667,0.84
Day 17,0.0053502245790131055,0.78
Day 18,0.003797770290395918,0.76
Day 19,0.0045439279142043786,0.76
