Day,MSE_mu,Accuracy
Day 0,0.020394941295397435,0.74
Day 1,0.013091413219520872,0.82
Day 2,0.009631144783453935,0.8
Day 3,0.010818776971985009,0.64
Day 4,0.01128929067526943,0.82
Day 5,0.00865360523071781,0.84
Day 6,0.005388330407134059,0.82
Day 7,0.007567643091660954,0.82
Day 8,0.007309359906823029,0.86
Day 9,0.010551471307143734,0.68
Day 10,0.00943096994951702,0.92
Day 11,0.007970984095366791,0.78
Day 12,0.006314380370105206,0.86
Day 13,0.009443574578639554,0.68
Day 14,0.00920091721951927,0.76
Day 15,0.007496820750171034,0.78
Day 16,0.0076373922966258105,0.9
Day 17,0.005154491274611235,0.86
Day 18,0.004282097029890226,0.84
Day 19,0.006198961579115956,0.84
