Day,MSE_mu,Accuracy
Day 0,0.028839439993634152,0.8
Day 1,0.017722120059184426,0.68
Day 2,0.014572955225378825,0.76
Day 3,0.015633232168008816,0.78
Day 4,0.00978011464910325,0.84
Day 5,0.007482666185979098,0.9
Day 6,0.00723569468261532,0.9
Day 7,0.010740191507446348,0.72
Day 8,0.008540151534137435,0.86
Day 9,0.00730720702721304,0.88
Day 10,0.005791009768601642,0.86
Day 11,0.007905364792629467,0.8
Day 12,0.004791196227092034,0.84
Day 13,0.00824101843077086,0.78
Day 14,0.004465581482763689,0.88
Day 15,0.006243818515191337,0.82
Day 16,0.005134899213976378,0.84
Day 17,0.006157881804836587,0.88
Day 18,0.005538864683804447,0.92
Day 19,0.0064988715608259645,0.92
