Day,MSE_mu,Accuracy
Day 0,0.037243239878374,0.66
Day 1,0.022859941845481815,0.66
Day 2,0.018168337559594353,0.72
Day 3,0.02283073667812522,0.6
Day 4,0.019867802607906097,0.52
Day 5,0.02029760731908309,0.72
Day 6,0.01280633290523815,0.7
Day 7,0.016394747888312786,0.7
Day 8,0.012118312126034378,0.86
Day 9,0.009903673789459678,0.84
Day 10,0.012128565799788103,0.8
Day 11,0.008982118782349837,0.88
Day 12,0.013469240855574825,0.68
Day 13,0.01171695455749431,0.84
Day 14,0.012148031424324362,0.72
Day 15,0.012849687314757247,0.62
Day 16,0.01049050614230011,0.68
Day 17,0.00912897059549664,0.78
Day 18,0.011827261054135032,0.7
Day 19,0.008117990727215122,0.88
