Day,MSE_mu,Accuracy
Day 0,0.026306898950224766,0.84
Day 1,0.012873330130091202,0.86
Day 2,0.010595440783104395,0.76
Day 3,0.015589538963768588,0.74
Day 4,0.008999734683685206,0.72
Day 5,0.012485039648663465,0.78
Day 6,0.005141492214858119,0.8
Day 7,0.0097800305530313,0.84
Day 8,0.01513157336821115,0.72
Day 9,0.012631452870083432,0.8
Day 10,0.008423527742362526,0.84
Day 11,0.009056792138101647,0.82
Day 12,0.009882042498316089,0.76
Day 13,0.00645978533972943,0.6
Day 14,0.005950102472738954,0.9
Day 15,0.0071891222101756825,0.82
Day 16,0.005827213406655462,0.92
Day 17,0.007511612590922427,0.86
Day 18,0.004319318394661128,0.84
Day 19,0.006390434179113715,0.72
