Day,MSE_mu,Accuracy
Day 0,0.022093104055617794,0.82
Day 1,0.014167922226063558,0.8
Day 2,0.011748590644295308,0.82
Day 3,0.009465009575008504,0.86
Day 4,0.009637453607488787,0.84
Day 5,0.007139097868873602,0.86
Day 6,0.0064166116784527055,0.88
Day 7,0.008299317981780878,0.8
Day 8,0.007167593343761464,0.86
Day 9,0.006540631677529344,0.92
Day 10,0.004874116228402031,0.84
Day 11,0.005232973083819825,0.92
Day 12,0.005494687586055131,0.96
Day 13,0.0053033005548103725,0.94
Day 14,0.003226844169064016,0.88
Day 15,0.003974097487701429,0.82
Day 16,0.0033011005407095383,0.9
Day 17,0.003863423673753754,0.86
Day 18,0.004258064794544983,0.8
Day 19,0.0049696512592356116,0.88
