Day,MSE_mu,Accuracy
Day 0,0.03238901769295831,0.64
Day 1,0.0129628647353783,0.7
Day 2,0.01353010686637405,0.86
Day 3,0.012880772386500981,0.66
Day 4,0.010742939782886369,0.76
Day 5,0.007893303111337116,0.9
Day 6,0.010659484103298486,0.66
Day 7,0.00797697171566817,0.8
Day 8,0.010460036404781575,0.8
Day 9,0.012389047092613839,0.8
Day 10,0.010307742627575858,0.78
Day 11,0.005807990285521082,0.78
Day 12,0.009481056528885496,0.9
Day 13,0.006515890639304537,0.58
Day 14,0.007389739456514848,0.76
Day 15,0.005552930898869967,0.88
Day 16,0.005480872045054368,0.8
Day 17,0.00614039617421716,0.72
Day 18,0.0035932252450448514,0.94
Day 19,0.0027145822071971155,0.94
