Day,MSE_mu,Accuracy
Day 0,0.026777060164213298,0.74
Day 1,0.02137329129175321,0.72
Day 2,0.015749802428719012,0.7
Day 3,0.015582000764726146,0.84
Day 4,0.01356490274688957,0.84
Day 5,0.021868246229007012,0.56
Day 6,0.010493374699878787,0.86
Day 7,0.010357484639057776,0.8
Day 8,0.012024059657626627,0.8
Day 9,0.009543660461035282,0.78
Day 10,0.010877986352123743,0.74
Day 11,0.01112270927000732,0.72
Day 12,0.008124018104188719,0.88
Day 13,0.009857525911556387,0.74
Day 14,0.007969767707264675,0.84
Day 15,0.00916197102166014,0.78
Day 16,0.007427783037597339,0.82
Day 17,0.005653002789793034,0.9
Day 18,0.007806978747671337,0.82
Day 19,0.003982559469204875,0.84
