Day,MSE_mu,Accuracy
Day 0,0.02568724082600359,0.76
Day 1,0.018224149768706944,0.72
Day 2,0.01242668462148531,0.8
Day 3,0.012990127229241172,0.72
Day 4,0.007985320613070208,0.9
Day 5,0.009419011444526372,0.8
Day 6,0.007639140537308741,0.92
Day 7,0.008014472099279761,0.8
Day 8,0.008580511995611023,0.78
Day 9,0.008034847306445669,0.9
Day 10,0.006197178649209055,0.84
Day 11,0.005756392614499878,0.92
Day 12,0.005747108720396497,0.98
Day 13,0.00518576886001403,0.82
Day 14,0.005385080149906338,0.84
Day 15,0.0031854695958274714,0.86
Day 16,0.004090152307979882,0.8
Day 17,0.005960920183108243,0.96
Day 18,0.003921680077620928,0.92
Day 19,0.0041076485430989775,0.78
