Day,MSE_mu,Accuracy
Day 0,0.01637517031669916,0.9
Day 1,0.0160022921044345,0.76
Day 2,0.015250104561123416,0.82
Day 3,0.01177257627002695,0.72
Day 4,0.01377693375484932,0.76
Day 5,0.008050632728603922,0.9
Day 6,0.012054437750530405,0.8
Day 7,0.008710176941508229,0.74
Day 8,0.0070174101632348995,0.76
Day 9,0.008454973125587073,0.8
Day 10,0.00593847119583528,0.82
Day 11,0.007751477763899603,0.78
Day 12,0.008449855197204202,0.84
Day 13,0.007010333912053369,0.9
Day 14,0.005434673563785262,0.88
Day 15,0.0055505306479031865,0.84
Day 16,0.004346111990263719,0.92
Day 17,0.005043712436758675,0.9
Day 18,0.005651617969513469,0.88
Day 19,0.004565733455747158,0.86
