Day,MSE_mu,Accuracy
Day 0,0.02770958625076042,0.8
Day 1,0.025101260220312498,0.66
Day 2,0.025706538681717805,0.62
Day 3,0.016965942466415054,0.66
Day 4,0.01731403643962029,0.78
Day 5,0.01331275243293811,0.82
Day 6,0.009890715023834462,0.72
Day 7,0.018477699497134854,0.74
Day 8,0.013605165474299383,0.8
Day 9,0.012965649286436181,0.82
Day 10,0.01262540017136536,0.6
Day 11,0.004674310175281151,0.88
Day 12,0.007847420147730879,0.86
Day 13,0.009780064491076285,0.84
Day 14,0.009189807380472157,0.82
Day 15,0.007333433125254504,0.88
Day 16,0.009317741686417544,0.86
Day 17,0.010109666507682856,0.7
Day 18,0.004659784336047925,0.9
Day 19,0.006578342004631089,0.86
