Day,MSE_mu,Accuracy
Day 0,0.015950921338488074,0.86
Day 1,0.014848657993038607,0.7
Day 2,0.01470212826852718,0.72
Day 3,0.008885027540059107,0.8
Day 4,0.010323968882011965,0.88
Day 5,0.01145461335744201,0.72
Day 6,0.007460368321946177,0.78
Day 7,0.004351290829764035,0.82
Day 8,0.006221835481689535,0.8
Day 9,0.007164189205338854,0.74
Day 10,0.007481860583831059,0.76
Day 11,0.007032538130185672,0.68
Day 12,0.0048923873271033425,0.76
Day 13,0.0059988841898654475,0.74
Day 14,0.00699671228793626,0.76
Day 15,0.005255083358169116,0.84
Day 16,0.005512668923524271,0.94
Day 17,0.006252060706744101,0.72
Day 18,0.0047599432505664035,0.78
Day 19,0.003780624056826039,0.88
