Day,MSE_mu,Accuracy
Day 0,0.027665882837716947,0.76
Day 1,0.012383259127653997,0.84
Day 2,0.008452181263175568,0.8
Day 3,0.009550545715573264,0.76
Day 4,0.010392016847831347,0.86
Day 5,0.008677091705119506,0.9
Day 6,0.01102942503694229,0.76
Day 7,0.008902510709019432,0.9
Day 8,0.0061293485916154985,0.84
Day 9,0.006150457846222622,0.86
Day 10,0.00752055513000692,0.76
Day 11,0.004886498196100345,0.76
Day 12,0.00471371038857726,0.82
Day 13,0.005973685098921052,0.86
Day 14,0.00486148865377461,0.9
Day 15,0.0036359753880212302,0.72
Day 16,0.0037414434749686747,0.86
Day 17,0.005171842701238395,0.76
Day 18,0.003404105185512879,0.84
Day 19,0.004443302853296217,0.82
