Day,MSE_mu,Accuracy
Day 0,0.024909737348721567,0.68
Day 1,0.01982997033533988,0.7
Day 2,0.019799046523690383,0.74
Day 3,0.010194329316858623,0.92
Day 4,0.011274681060039683,0.7
Day 5,0.013061633651067389,0.78
Day 6,0.009200908260626322,0.8
Day 7,0.008670613813345333,0.8
Day 8,0.009330121767077232,0.78
Day 9,0.01030770185767602,0.72
Day 10,0.007261560851376505,0.92
Day 11,0.006611366354206179,0.96
Day 12,0.006832603460547453,0.7
Day 13,0.006602092888996739,0.78
Day 14,0.007172793740826367,0.74
Day 15,0.005969606268738314,0.76
Day 16,0.005423519419486685,0.8
Day 17,0.005076939317291179,0.88
Day 18,0.006536463170295568,0.86
Day 19,0.006096928832716123,0.86
