Day,MSE_mu,Accuracy
Day 0,0.02071056614061359,0.82
Day 1,0.012627867805370067,0.82
Day 2,0.010134385459742054,0.88
Day 3,0.008574059653495779,0.9
Day 4,0.009361706980186213,0.82
Day 5,0.01046693296281495,0.78
Day 6,0.009532780195910404,0.82
Day 7,0.005696040460492395,0.92
Day 8,0.006816689376869019,0.78
Day 9,0.006106925748362145,0.88
Day 10,0.005958813339898819,0.78
Day 11,0.005442867584885401,0.7
Day 12,0.004898286479974852,0.74
Day 13,0.004650293262167579,0.88
Day 14,0.00470959703707803,0.82
Day 15,0.007773655129878759,0.92
Day 16,0.006143142460627934,0.88
Day 17,0.00700782793673843,0.86
Day 18,0.00748204775902862,0.88
Day 19,0.0030869567161634706,0.92
