Day,MSE_mu,Accuracy
Day 0,0.020800999356186716,0.8
Day 1,0.013554487451022907,0.84
Day 2,0.010544984044323373,0.86
Day 3,0.0073988817145789676,0.9
Day 4,0.00778075864602607,0.92
Day 5,0.006825300944597259,0.9
Day 6,0.006429008666008956,0.94
Day 7,0.003971867700767815,0.88
Day 8,0.006411783891228455,0.84
Day 9,0.003631584458831829,0.9
Day 10,0.003971547817313619,0.84
Day 11,0.0038845624277290053,0.96
Day 12,0.0034392185088497475,0.92
Day 13,0.003383242460212329,0.78
Day 14,0.004020781423307647,0.88
Day 15,0.0033423626346774076,0.86
Day 16,0.004335368164398763,0.86
Day 17,0.0036362064847383522,0.9
Day 18,0.003452390014910244,0.82
Day 19,0.003416156493146139,0.78
