Day,MSE_mu,Accuracy
Day 0,0.0367238087428147,0.62
Day 1,0.0166055605303481,0.82
Day 2,0.022525256356824935,0.6
Day 3,0.014832516694859311,0.9
Day 4,0.013969864856982626,0.78
Day 5,0.011609491368125764,0.82
Day 6,0.010350973112406035,0.88
Day 7,0.010116940902567527,0.86
Day 8,0.009107691584656739,0.78
Day 9,0.012101580034342956,0.72
Day 10,0.010234839901686622,0.82
Day 11,0.01126195148436971,0.74
Day 12,0.00788423745574204,0.92
Day 13,0.009424453024731966,0.78
Day 14,0.00875706396670726,0.84
Day 15,0.012136870169525556,0.78
Day 16,0.008951574211181954,0.94
Day 17,0.009280664864461387,0.8
Day 18,0.007750772564040454,0.88
Day 19,0.004585422098187581,0.82
