Day,MSE_mu,Accuracy
Day 0,0.027308787439245273,0.74
Day 1,0.01979919371726983,0.74
Day 2,0.01196832355509705,0.9
Day 3,0.007527333624647931,0.86
Day 4,0.007061598290298185,0.76
Day 5,0.008698999679102738,0.7
Day 6,0.007983920198623267,0.72
Day 7,0.0075676044527222125,0.88
Day 8,0.005715967023708556,0.88
Day 9,0.0068307466862961705,0.82
Day 10,0.008283028104272366,0.86
Day 11,0.005539975580045338,0.88
Day 12,0.006389555559589646,0.84
Day 13,0.0075519599234158625,0.86
Day 14,0.0052332241813945815,0.86
Day 15,0.004751331108443551,0.86
Day 16,0.0038292624144567722,0.86
Day 17,0.0052380853164917356,0.88
Day 18,0.0033947621786284557,0.86
Day 19,0.0037247717478663296,0.88
