Day,MSE_mu,Accuracy
Day 0,0.03012091330873308,0.66
Day 1,0.01638056743996032,0.7
Day 2,0.0168576442873017,0.6
Day 3,0.01586256910962264,0.78
Day 4,0.01049789625535511,0.78
Day 5,0.010353204659185112,0.88
Day 6,0.013469333804824906,0.76
Day 7,0.014142840067701746,0.78
Day 8,0.011985039417574847,0.74
Day 9,0.013135094786265846,0.72
Day 10,0.01033331133052938,0.74
Day 11,0.01062788475935207,0.76
Day 12,0.006719088556717762,0.82
Day 13,0.00819358808667017,0.82
Day 14,0.005876645614450295,0.84
Day 15,0.007066552907023495,0.78
Day 16,0.0077544097815506145,0.84
Day 17,0.006305907920195165,0.7
Day 18,0.009274099402541695,0.86
Day 19,0.006170909932040571,0.74
