Day,MSE_mu,Accuracy
Day 0,0.05227509296375597,0.46
Day 1,0.017934870018789024,0.82
Day 2,0.014114238640686805,0.86
Day 3,0.012075280901132971,0.86
Day 4,0.010107403983899536,0.8
Day 5,0.008806202867459395,0.86
Day 6,0.01100039567062921,0.8
Day 7,0.009858267553392964,0.9
Day 8,0.010923833120070139,0.72
Day 9,0.008163670267849841,0.88
Day 10,0.009884898833924417,0.96
Day 11,0.005347351457405971,0.94
Day 12,0.007835229473043721,0.86
Day 13,0.008449943505644533,0.88
Day 14,0.007005132130521267,0.74
Day 15,0.005545576951408623,0.92
Day 16,0.005939795700725645,0.82
Day 17,0.0064339859610371124,0.84
Day 18,0.006014673227237734,0.84
Day 19,0.004394319213099887,0.94
