Day,MSE_mu,Accuracy
Day 0,0.026862060777365613,0.7
Day 1,0.012019589956805087,0.82
Day 2,0.015856426268953377,0.64
Day 3,0.013621921811766394,0.78
Day 4,0.009519045272171093,0.8
Day 5,0.010144802074709013,0.78
Day 6,0.00946623438249641,0.74
Day 7,0.010347423727012793,0.8
Day 8,0.01015085103249427,0.72
Day 9,0.008693455970394625,0.84
Day 10,0.0075213310866103205,0.84
Day 11,0.007093642494700214,0.8
Day 12,0.009291018375006836,0.82
Day 13,0.004876924666729761,0.84
Day 14,0.006641650257015771,0.84
Day 15,0.005050321421534463,0.88
Day 16,0.005132968984305418,0.9
Day 17,0.006112950022850883,0.78
Day 18,0.004777414917545208,0.78
Day 19,0.0061902967035069615,0.86
