Day,MSE_mu,Accuracy
Day 0,0.029882348950252494,0.68
Day 1,0.021868812307890128,0.7
Day 2,0.010591085324620022,0.88
Day 3,0.014903253583171655,0.72
Day 4,0.011415101343175426,0.78
Day 5,0.008145347345777126,0.84
Day 6,0.007325458471507582,0.72
Day 7,0.006815135713578649,0.92
Day 8,0.009775592013472577,0.86
Day 9,0.011858750556114619,0.82
Day 10,0.009238004545675775,0.72
Day 11,0.006574725594282002,0.78
Day 12,0.004915788580276563,0.9
Day 13,0.006017950569848746,0.8
Day 14,0.0067997251007731645,0.74
Day 15,0.006136728603788635,0.88
Day 16,0.005421287148076112,0.88
Day 17,0.0063852050447123195,0.78
Day 18,0.0038544624439359985,0.8
Day 19,0.004381686233098242,0.92
