Day,MSE_mu,Accuracy
Day 0,0.020737379853179035,0.72
Day 1,0.01012909839958721,0.84
Day 2,0.0105964752346578,0.74
Day 3,0.015254101163863972,0.74
Day 4,0.010483085476810263,0.66
Day 5,0.009120198720842307,0.8
Day 6,0.006118637761998455,0.74
Day 7,0.009983368945617226,0.76
Day 8,0.011207161182903581,0.68
Day 9,0.008396431496471587,0.76
Day 10,0.008718337798301924,0.8
Day 11,0.008728972263501134,0.8
Day 12,0.006814986522282708,0.92
Day 13,0.00635306551368175,0.84
Day 14,0.006845162902916291,0.86
Day 15,0.008491610719499257,0.84
Day 16,0.008335171910755942,0.76
Day 17,0.0062885041256586895,0.78
Day 18,0.006181403150213445,0.74
Day 19,0.004735343380814911,0.82
