Day,MSE_mu,Accuracy
Day 0,0.02487302821544517,0.72
Day 1,0.009891374086726312,0.76
Day 2,0.011232199649039369,0.82
Day 3,0.01912767927898839,0.76
Day 4,0.011078431759177627,0.82
Day 5,0.011795638083650507,0.82
Day 6,0.009582377157078782,0.82
Day 7,0.006834528459323362,0.84
Day 8,0.009012623599796057,0.88
Day 9,0.004727046406789573,0.76
Day 10,0.007542677287025986,0.78
Day 11,0.006058087915323244,0.86
Day 12,0.005417484384411058,0.86
Day 13,0.005946208407951903,0.88
Day 14,0.006511610349403935,0.94
Day 15,0.0072617202189104255,0.8
Day 16,0.004835535169844431,0.78
Day 17,0.005505816514725006,0.78
Day 18,0.005471984602149936,0.8
Day 19,0.006094938645986013,0.76
