Day,MSE_mu,Accuracy
Day 0,0.023775138491235682,0.62
Day 1,0.01777279871777432,0.76
Day 2,0.010383911705837799,0.88
Day 3,0.010958414697238007,0.8
Day 4,0.010371538609345568,0.82
Day 5,0.009102236532657957,0.88
Day 6,0.008868682613006055,0.88
Day 7,0.011953579495557193,0.68
Day 8,0.007668227094066079,0.92
Day 9,0.009424579617821413,0.88
Day 10,0.009480273837075061,0.82
Day 11,0.010477295454309917,0.68
Day 12,0.005871914797075518,0.92
Day 13,0.006730006643252355,0.88
Day 14,0.004653026524576817,0.9
Day 15,0.0066249644446330445,0.88
Day 16,0.007576954561014155,0.82
Day 17,0.005644953064296764,0.84
Day 18,0.004476193616867024,0.94
Day 19,0.004843494627895188,0.88
