Day,MSE_mu,Accuracy
Day 0,0.021576758415099987,0.8
Day 1,0.012258774651266137,0.94
Day 2,0.009008849504458398,0.82
Day 3,0.008716567743609948,0.82
Day 4,0.0076580671995324,0.78
Day 5,0.009967272877274364,0.72
Day 6,0.009277637570127348,0.84
Day 7,0.01033043434612144,0.8
Day 8,0.006626852265566638,0.8
Day 9,0.006713097709842247,0.74
Day 10,0.006129996159638711,0.84
Day 11,0.005975849703695021,0.92
Day 12,0.005180828572033427,0.9
Day 13,0.005537963191333746,0.76
Day 14,0.005039172469355397,0.86
Day 15,0.006261138938331287,0.74
Day 16,0.004148762052041864,0.82
Day 17,0.005296830595125219,0.82
Day 18,0.004279844533543958,0.92
Day 19,0.005501280026521304,0.72
