Day,MSE_mu,Accuracy
Day 0,0.021212195762477685,0.78
Day 1,0.010095192087163675,0.88
Day 2,0.017083805147508346,0.7
Day 3,0.012500140818477749,0.78
Day 4,0.009940796853083356,0.7
Day 5,0.010349915776002775,0.68
Day 6,0.012481354650487426,0.66
Day 7,0.008493477704054207,0.8
Day 8,0.008011692966100391,0.82
Day 9,0.008716111265388907,0.78
Day 10,0.0067552140970220265,0.86
Day 11,0.010267297202350322,0.72
Day 12,0.00801224752276248,0.8
Day 13,0.005937987311193627,0.82
Day 14,0.005964163427110608,0.88
Day 15,0.0054607513064975355,0.88
Day 16,0.00669497670272801,0.78
Day 17,0.005860125560456397,0.78
Day 18,0.006067719378850133,0.86
Day 19,0.006372625335868561,0.84
