Day,MSE_mu,Accuracy
Day 0,0.02632811455518777,0.62
Day 1,0.020431079844416177,0.78
Day 2,0.010136227449810358,0.88
Day 3,0.011780933753551702,0.74
Day 4,0.010198886041539462,0.74
Day 5,0.01072132320209626,0.92
Day 6,0.011050538166953916,0.78
Day 7,0.007933211637688876,0.76
Day 8,0.00768512062775819,0.76
Day 9,0.007224978109855117,0.78
Day 10,0.008202946359118056,0.68
Day 11,0.0059377277351759395,0.84
Day 12,0.006267804480012476,0.8
Day 13,0.006104911184963465,0.88
Day 14,0.005759329467452997,0.78
Day 15,0.005781291834853966,0.84
Day 16,0.0051941786588345085,0.9
Day 17,0.005162724670022316,0.74
Day 18,0.004533863905584011,0.68
Day 19,0.004800781137750792,0.78
