Day,MSE_mu,Accuracy
Day 0,0.03298227123189406,0.66
Day 1,0.018904862285366014,0.74
Day 2,0.012793968231524256,0.84
Day 3,0.011994681747144008,0.84
Day 4,0.011803619595725984,0.84
Day 5,0.011265188407752806,0.76
Day 6,0.009600332975740271,0.88
Day 7,0.011544216207724604,0.64
Day 8,0.007068424082900493,0.86
Day 9,0.006698441755940529,0.88
Day 10,0.007158747120484666,0.94
Day 11,0.006226439824688788,0.84
Day 12,0.007138997458879384,0.72
Day 13,0.0071485409268012634,0.82
Day 14,0.006731898627909059,0.86
Day 15,0.00557735871089969,0.8
Day 16,0.004941950714675454,0.86
Day 17,0.005213468295461898,0.86
Day 18,0.006053746486349765,0.88
Day 19,0.006181365559380991,0.94
