Day,MSE_mu,Accuracy
Day 0,0.012391713934884073,0.88
Day 1,0.019778244131845236,0.7
Day 2,0.008911913487147352,0.8
Day 3,0.010179424828678098,0.66
Day 4,0.008679912712799309,0.8
Day 5,0.012809764219114552,0.78
Day 6,0.010052205969357852,0.76
Day 7,0.008666561762881018,0.94
Day 8,0.010016404800623241,0.82
Day 9,0.007884654097872113,0.88
Day 10,0.00980190619432824,0.86
Day 11,0.008131366475375705,0.84
Day 12,0.006896198964414071,0.76
Day 13,0.007710664150043623,0.9
Day 14,0.012037228238176588,0.78
Day 15,0.006546130203999339,0.86
Day 16,0.006319804880611915,0.88
Day 17,0.005607552541777063,0.86
Day 18,0.0071091204064641055,0.78
Day 19,0.005196166211461191,0.86
