Day,MSE_mu,Accuracy
Day 0,0.030072826535830408,0.68
Day 1,0.01624238303490424,0.84
Day 2,0.010825942063706384,0.84
Day 3,0.011116855283821028,0.76
Day 4,0.009823758461167688,0.72
Day 5,0.00632451291789101,0.92
Day 6,0.00890668035347675,0.82
Day 7,0.00970843197772722,0.8
Day 8,0.0058655403579338326,0.84
Day 9,0.0071585780697871046,0.8
Day 10,0.007926814770030516,0.82
Day 11,0.005644245510670602,0.82
Day 12,0.008090705076298698,0.8
Day 13,0.0072934536737916675,0.66
Day 14,0.008363221505796208,0.9
Day 15,0.004937212955867713,0.96
Day 16,0.006481641081967914,0.8
Day 17,0.005596870326079361,0.82
Day 18,0.004399517058739231,0.84
Day 19,0.006050513215690781,0.82
