Day,MSE_mu,Accuracy
Day 0,0.01890228120236103,0.86
Day 1,0.01660036224760593,0.82
Day 2,0.010831038295164028,0.74
Day 3,0.008966893126499306,0.82
Day 4,0.007314661854570668,0.84
Day 5,0.0089800631999534,0.8
Day 6,0.0082459489349332,0.78
Day 7,0.0036338780659984837,0.9
Day 8,0.005158589866695787,0.88
Day 9,0.004135865262159619,0.9
Day 10,0.005481039279784288,0.82
Day 11,0.004981167124462567,0.86
Day 12,0.00441918115238619,0.82
Day 13,0.004323057045821248,0.86
Day 14,0.003829481207675762,0.7
Day 15,0.0042379874406813485,0.94
Day 16,0.003561568334364043,0.84
Day 17,0.0037516819218488717,0.9
Day 18,0.0029971871709195724,0.86
Day 19,0.0037241190524166497,0.84
