Day,MSE_mu,Accuracy
Day 0,0.030331241676206967,0.68
Day 1,0.016676043670433856,0.76
Day 2,0.01815249927788259,0.74
Day 3,0.008997921712256319,0.94
Day 4,0.011905080796768535,0.8
Day 5,0.010677002199499278,0.86
Day 6,0.006949856108153829,0.82
Day 7,0.007839256216764049,0.84
Day 8,0.006466309720083768,0.9
Day 9,0.006339250963708913,0.86
Day 10,0.0070063074321421595,0.7
Day 11,0.008050520371478517,0.82
Day 12,0.008095652842039766,0.86
Day 13,0.006612903219483208,0.82
Day 14,0.007284091747874624,0.7
Day 15,0.006033686620357087,0.84
Day 16,0.005895341555054812,0.9
Day 17,0.005899470605442296,0.88
Day 18,0.006046299375587912,0.82
Day 19,0.005629493995900767,0.86
