Day,MSE_mu,Accuracy
Day 0,0.030876102687063155,0.76
Day 1,0.017399604751272574,0.86
Day 2,0.013733438444904924,0.82
Day 3,0.008776735564617668,0.88
Day 4,0.006139873937323333,0.86
Day 5,0.008965383566714539,0.94
Day 6,0.009072727596665943,0.8
Day 7,0.010667670889115514,0.82
Day 8,0.007586463861431129,0.8
Day 9,0.006719028597233566,0.86
Day 10,0.004799151211616831,0.92
Day 11,0.006453911485995689,0.82
Day 12,0.00583161951556468,0.84
Day 13,0.0058649164667041705,0.84
Day 14,0.005447065365941089,0.84
Day 15,0.006087936160240148,0.84
Day 16,0.004257986250663786,0.9
Day 17,0.005309066213745309,0.8
Day 18,0.00493906315269683,0.9
Day 19,0.004322768286246199,0.8
