Day,MSE_mu,Accuracy
Day 0,0.02380556533810573,0.82
Day 1,0.01063162838254039,0.84
Day 2,0.013792673390880522,0.78
Day 3,0.008414103241188988,0.86
Day 4,0.00938892860855487,0.78
Day 5,0.006594288528570833,0.88
Day 6,0.009212590981623008,0.84
Day 7,0.005028112935050066,0.86
Day 8,0.007332675301131816,0.82
Day 9,0.006291481504025978,0.9
Day 10,0.005339060653765923,0.82
Day 11,0.005828111352582823,0.74
Day 12,0.00727033129027488,0.82
Day 13,0.00483599443060562,0.88
Day 14,0.0061291843685981505,0.8
Day 15,0.003953364993177883,0.88
Day 16,0.00596262141953519,0.82
Day 17,0.006615613958605309,0.78
Day 18,0.004461448292160058,0.74
Day 19,0.007774399920231161,0.76
