Day,MSE_mu,Accuracy
Day 0,0.04638557701494075,0.58
Day 1,0.03223615315586796,0.6
Day 2,0.034191439985664936,0.5
Day 3,0.028349124573582674,0.64
Day 4,0.019178363415002554,0.76
Day 5,0.017067236730850262,0.72
Day 6,0.02164506070799574,0.7
Day 7,0.0198126274721182,0.62
Day 8,0.02530688735342785,0.66
Day 9,0.021827913171795773,0.66
Day 10,0.018816431188857802,0.74
Day 11,0.01945207509880295,0.64
Day 12,0.015221208685940076,0.62
Day 13,0.016710698499487284,0.78
Day 14,0.019855760841131363,0.56
Day 15,0.012605673005692854,0.74
Day 16,0.017417815161734924,0.8
Day 17,0.01577366030270745,0.68
Day 18,0.012738083857962615,0.74
Day 19,0.016712418673986137,0.88
