Day,MSE_mu,Accuracy
Day 0,0.02111542043538121,0.8
Day 1,0.01323198341277633,0.76
Day 2,0.012534138299327074,0.74
Day 3,0.014405594381658638,0.76
Day 4,0.010064548098568505,0.82
Day 5,0.007479803308829797,0.76
Day 6,0.008649515002846232,0.78
Day 7,0.007845487836117581,0.92
Day 8,0.006544033632694978,0.86
Day 9,0.008754376327591112,0.78
Day 10,0.005458903505093549,0.88
Day 11,0.005491522136056804,0.84
Day 12,0.00961686189152487,0.82
Day 13,0.0056844789335023325,0.82
Day 14,0.007997929872869243,0.78
Day 15,0.007751426540203435,0.84
Day 16,0.00560510028418557,0.78
Day 17,0.006291144196834568,0.88
Day 18,0.0037128048200595876,0.8
Day 19,0.004628282499139775,0.82
