Day,MSE_mu,Accuracy
Day 0,0.023450435203161542,0.84
Day 1,0.012976691405440987,0.8
Day 2,0.009796847305991854,0.86
Day 3,0.013439763526809156,0.72
Day 4,0.009042207458890334,0.78
Day 5,0.012478547373971702,0.86
Day 6,0.011217528941174478,0.8
Day 7,0.006177891344795764,0.88
Day 8,0.008164188091882747,0.64
Day 9,0.006923467893424005,0.66
Day 10,0.007801111887352593,0.84
Day 11,0.005695453574785829,0.88
Day 12,0.00703763286560164,0.94
Day 13,0.006775452206951162,0.82
Day 14,0.007169986171341223,0.84
Day 15,0.008044053682205319,0.82
Day 16,0.006082378802191052,0.7
Day 17,0.004932931022956066,0.72
Day 18,0.006061980237987688,0.82
Day 19,0.005823502277336346,0.78
