Day,MSE_mu,Accuracy
Day 0,0.017832328245183583,0.84
Day 1,0.008494812603904256,0.82
Day 2,0.009739748107959956,0.76
Day 3,0.008145071482506119,0.82
Day 4,0.008297637668037223,0.92
Day 5,0.007622704226190218,0.86
Day 6,0.007930458743097626,0.82
Day 7,0.005087144952193134,0.82
Day 8,0.006198045997486248,0.8
Day 9,0.00521577080076535,0.8
Day 10,0.004056088261794647,0.78
Day 11,0.0050485302336417,0.74
Day 12,0.005707083317039948,0.8
Day 13,0.006183221419442694,0.86
Day 14,0.0063814296632621415,0.86
Day 15,0.005965932170161077,0.78
Day 16,0.005047117201353359,0.76
Day 17,0.004578192292161177,0.82
Day 18,0.004316819194541909,0.8
Day 19,0.003762524753737164,0.86
