Day,MSE_mu,Accuracy
Day 0,0.016120979959557774,0.84
Day 1,0.006179998223633102,0.9
Day 2,0.006811076357024524,0.82
Day 3,0.006184442358831644,0.84
Day 4,0.0053436727680367165,0.84
Day 5,0.004604605550589431,0.82
Day 6,0.005509510012617502,0.88
Day 7,0.005715350742033228,0.88
Day 8,0.004238559641480938,0.96
Day 9,0.0035543086285286228,0.8
Day 10,0.0029315158116177227,0.86
Day 11,0.0052817243559652805,0.82
Day 12,0.004811692514855191,0.9
Day 13,0.004958925261999373,0.88
Day 14,0.004330280902222407,0.88
Day 15,0.005754101882836104,0.74
Day 16,0.0039788424466675,0.9
Day 17,0.003424914936726214,0.84
Day 18,0.003239923393696306,0.84
Day 19,0.004584943271952323,0.82
