Day,MSE_mu,Accuracy
Day 0,0.018735171083748958,0.74
Day 1,0.0154369217467549,0.68
Day 2,0.01069745308549763,0.7
Day 3,0.007119780729317921,0.76
Day 4,0.010017550696535121,0.76
Day 5,0.010184723743245137,0.8
Day 6,0.008313343817010094,0.86
Day 7,0.007363253869876194,0.84
Day 8,0.007115218810496497,0.88
Day 9,0.00539440885239397,0.88
Day 10,0.007374938006508218,0.9
Day 11,0.005662641389136484,0.82
Day 12,0.006817558462253337,0.72
Day 13,0.007683949711035119,0.74
Day 14,0.006849513524133699,0.76
Day 15,0.004852876137807272,0.84
Day 16,0.005592503699490926,0.84
Day 17,0.006098246387991514,0.94
Day 18,0.002869100389757998,0.78
Day 19,0.004894279633572434,0.88
