Day,MSE_mu,Accuracy
Day 0,0.03034540720067514,0.64
Day 1,0.014132869496124793,0.9
Day 2,0.017531467159151073,0.84
Day 3,0.016782027037060908,0.64
Day 4,0.014708588582323876,0.68
Day 5,0.015194343009242649,0.76
Day 6,0.012714666893027384,0.86
Day 7,0.011314388444285653,0.8
Day 8,0.014134526117257495,0.76
Day 9,0.010429420884230422,0.78
Day 10,0.0070276294478469415,0.84
Day 11,0.009468604112911764,0.9
Day 12,0.011519779603570389,0.82
Day 13,0.008620625757391889,0.76
Day 14,0.008460163538848443,0.9
Day 15,0.007339025970199046,0.84
Day 16,0.006623957427753412,0.68
Day 17,0.005740481689011846,0.82
Day 18,0.007273193029740799,0.84
Day 19,0.007691492301615874,0.74
