Day,MSE_mu,Accuracy
Day 0,0.021752063621516986,0.82
Day 1,0.007922409341830909,0.84
Day 2,0.0091379989858891,0.76
Day 3,0.009128939288237454,0.92
Day 4,0.00954849467471259,0.66
Day 5,0.00925469612990767,0.82
Day 6,0.006869275079591351,0.82
Day 7,0.00867866220602147,0.86
Day 8,0.009021437518211316,0.8
Day 9,0.007142970955052612,0.86
Day 10,0.005929774738831241,0.78
Day 11,0.0062177954340833265,0.82
Day 12,0.007199557796150562,0.78
Day 13,0.004846790158567389,0.82
Day 14,0.00705383695682367,0.88
Day 15,0.005066668503413119,0.94
Day 16,0.003981792872851062,0.88
Day 17,0.00549588283540389,0.78
Day 18,0.004839294022165428,0.78
Day 19,0.004959331302040599,0.9
