Day,MSE_mu,Accuracy
Day 0,0.02849321520106133,0.74
Day 1,0.014290377982355811,0.76
Day 2,0.009911738357565833,0.94
Day 3,0.012322663338622841,0.8
Day 4,0.012228632397144949,0.76
Day 5,0.010679848860311522,0.88
Day 6,0.010326641662255373,0.84
Day 7,0.007771083320065386,0.88
Day 8,0.007744686360800363,0.88
Day 9,0.007304505641155543,0.86
Day 10,0.008234079885651738,0.8
Day 11,0.007769145979232671,0.8
Day 12,0.006672343979555429,0.78
Day 13,0.006201616805644375,0.74
Day 14,0.006979270482416444,0.82
Day 15,0.0050153984609984095,0.72
Day 16,0.005690814474111102,0.8
Day 17,0.005482516759650097,0.82
Day 18,0.003571216021914889,0.98
Day 19,0.00575421516603399,0.72
