Day,MSE_mu,Accuracy
Day 0,0.011740119451142625,0.82
Day 1,0.00884568702757244,0.82
Day 2,0.013017420853680947,0.7
Day 3,0.008657107145399417,0.8
Day 4,0.005778614103953354,0.84
Day 5,0.008446618270412317,0.74
Day 6,0.006401247221977817,0.72
Day 7,0.00662098137712017,0.88
Day 8,0.0041900494093048595,0.7
Day 9,0.007327009180347005,0.76
Day 10,0.00641304334036413,0.78
Day 11,0.004967662510482913,0.76
Day 12,0.004874907390081985,0.88
Day 13,0.007070788904220492,0.84
Day 14,0.00605549571273019,0.78
Day 15,0.004844889289370377,0.86
Day 16,0.0035980258832404265,0.88
Day 17,0.003966907736702413,0.72
Day 18,0.0040008002832493065,0.94
Day 19,0.004032698676958389,0.96
