Day,MSE_mu,Accuracy
Day 0,0.015965772571258398,0.9
Day 1,0.018402645437140232,0.6
Day 2,0.013017162244942312,0.82
Day 3,0.008518218703393282,0.78
Day 4,0.00808168381964806,0.72
Day 5,0.010588172958650168,0.74
Day 6,0.007069165107427956,0.8
Day 7,0.0068139807192170165,0.86
Day 8,0.00861090759834243,0.9
Day 9,0.008012673546468495,0.82
Day 10,0.00563577557730047,0.92
Day 11,0.007045861206584049,0.82
Day 12,0.006132440770610902,0.86
Day 13,0.004964700279701185,0.84
Day 14,0.0044274137371131984,0.86
Day 15,0.0041949795891800265,0.86
Day 16,0.005076643622844261,0.82
Day 17,0.004354687313078988,0.92
Day 18,0.005090657484371196,0.82
Day 19,0.006192571958567256,0.8
