Day,MSE_mu,Accuracy
Day 0,0.01590950671833904,0.8
Day 1,0.01634215477723415,0.78
Day 2,0.013075982017095597,0.82
Day 3,0.009846717686579546,0.82
Day 4,0.010408988983531533,0.74
Day 5,0.00613631243054709,0.82
Day 6,0.006136865751265949,0.92
Day 7,0.005754932028480397,0.9
Day 8,0.006115032081802055,0.94
Day 9,0.00606265287426325,0.84
Day 10,0.0036470404865626385,0.84
Day 11,0.006355521149942469,0.96
Day 12,0.007331072277301777,0.68
Day 13,0.0037613770066712493,0.88
Day 14,0.005461956356616121,0.78
Day 15,0.004916045703804407,0.86
Day 16,0.004270694627918076,0.84
Day 17,0.0049642929129960316,0.78
Day 18,0.004951975900653655,0.94
Day 19,0.004017104060394492,0.9
