Day,MSE_mu,Accuracy
Day 0,0.017896280560360644,0.8
Day 1,0.0120838659202791,0.74
Day 2,0.012446749096295244,0.78
Day 3,0.010283099726631016,0.92
Day 4,0.011446021409366364,0.72
Day 5,0.011654058066887492,0.74
Day 6,0.007537455871244712,0.74
Day 7,0.009564032561833594,0.74
Day 8,0.007197339945666548,0.86
Day 9,0.006882757870101334,0.86
Day 10,0.006599053477976415,0.84
Day 11,0.009569321330459008,0.76
Day 12,0.0057743299945742736,0.74
Day 13,0.009114829078228118,0.76
Day 14,0.004592829413759233,0.86
Day 15,0.005331431062913994,0.88
Day 16,0.007559739916448005,0.76
Day 17,0.006467494264076407,0.82
Day 18,0.006011640782142603,0.78
Day 19,0.006908884405723809,0.74
