Day,MSE_mu,Accuracy
Day 0,0.02495478315938627,0.84
Day 1,0.015066970879867029,0.8
Day 2,0.018301116687528582,0.58
Day 3,0.014316406613198029,0.78
Day 4,0.009463646850517787,0.82
Day 5,0.00869739912545857,0.8
Day 6,0.00982104614274558,0.88
Day 7,0.007582785174662169,0.76
Day 8,0.009064133462515226,0.8
Day 9,0.008212907913070019,0.8
Day 10,0.009295335546204962,0.84
Day 11,0.007135949815706621,0.78
Day 12,0.007959095112278398,0.8
Day 13,0.009076896042174857,0.8
Day 14,0.00921799337596768,0.66
Day 15,0.006345417737444124,0.78
Day 16,0.006244461557608745,0.9
Day 17,0.006299760235688998,0.9
Day 18,0.0050542237232251526,0.84
Day 19,0.005002425952329377,0.82
