Day,MSE_mu,Accuracy
Day 0,0.018522951133000724,0.84
Day 1,0.010816441681043485,0.88
Day 2,0.01044274415755422,0.92
Day 3,0.010357755944135615,0.78
Day 4,0.00974851461580577,0.78
Day 5,0.008389209515247851,0.82
Day 6,0.005102686524507547,0.8
Day 7,0.009329431702619153,0.82
Day 8,0.006339287665339441,0.88
Day 9,0.006370755033225992,0.78
Day 10,0.006521111376405934,0.8
Day 11,0.0058251891494167755,0.86
Day 12,0.004340272121845913,0.82
Day 13,0.005877130024147448,0.8
Day 14,0.006218948062741238,0.68
Day 15,0.004463231703777991,0.8
Day 16,0.002800707044412224,0.8
Day 17,0.004954784564118609,0.92
Day 18,0.004191362419907313,0.86
Day 19,0.005092635173856989,0.78
