Day,MSE_mu,Accuracy
Day 0,0.02461700750624658,0.8
Day 1,0.007798889166527372,0.86
Day 2,0.016610853465609362,0.72
Day 3,0.011751580391026596,0.74
Day 4,0.011834567681839029,0.8
Day 5,0.007283589354061837,0.76
Day 6,0.009220233988626656,0.92
Day 7,0.007624499021598017,0.86
Day 8,0.0076081115361383,0.86
Day 9,0.005923662847755521,0.94
Day 10,0.006415478880434372,0.84
Day 11,0.00486387802845331,0.96
Day 12,0.003899746059988108,0.84
Day 13,0.005239990162930963,0.74
Day 14,0.005096406958030313,0.82
Day 15,0.004497625870739762,0.84
Day 16,0.004686553148844581,0.84
Day 17,0.004304553553076589,0.9
Day 18,0.0032377777047232865,0.8
Day 19,0.003874694929936153,0.8
