Day,MSE_mu,Accuracy
Day 0,0.024433978539571747,0.76
Day 1,0.010604715621313087,0.86
Day 2,0.009553045302542676,0.82
Day 3,0.010221728596457227,0.76
Day 4,0.0068329524083113906,0.78
Day 5,0.009579654334537694,0.86
Day 6,0.010723185361503752,0.72
Day 7,0.007922022936080119,0.84
Day 8,0.007287925068555213,0.8
Day 9,0.0064188797983239,0.88
Day 10,0.0060668891676901775,0.74
Day 11,0.006458254890418349,0.94
Day 12,0.005019353049258378,0.78
Day 13,0.006698738234062961,0.88
Day 14,0.007096555715749434,0.8
Day 15,0.005484119851167983,0.78
Day 16,0.005540614617012863,0.76
Day 17,0.005452928036472336,0.88
Day 18,0.004833825207465168,0.96
Day 19,0.004226615518196702,0.82
