Day,MSE_mu,Accuracy
Day 0,0.016343755830102176,0.9
Day 1,0.012719494657208818,0.8
Day 2,0.016561825215263438,0.6
Day 3,0.012387308714981149,0.76
Day 4,0.009269119958824385,0.82
Day 5,0.008154634476316109,0.84
Day 6,0.009297202571030113,0.9
Day 7,0.007125869777309498,0.76
Day 8,0.006664682450090165,0.8
Day 9,0.00819097793955194,0.7
Day 10,0.005116421782210203,0.86
Day 11,0.007477311743966915,0.76
Day 12,0.006695253928952378,0.72
Day 13,0.007005424061144933,0.92
Day 14,0.005587545512688724,0.76
Day 15,0.005364839207162975,0.88
Day 16,0.005377765462509255,0.88
Day 17,0.005500741126762358,0.86
Day 18,0.004300345839974539,0.88
Day 19,0.004756808664894726,0.8
