Day,MSE_mu,Accuracy
Day 0,0.025854105564032687,0.68
Day 1,0.013575485346162278,0.88
Day 2,0.006833328598753963,0.8
Day 3,0.012708711841348733,0.68
Day 4,0.006531957533468166,0.84
Day 5,0.007935097442394533,0.82
Day 6,0.0077441871087098185,0.88
Day 7,0.00837468072950764,0.8
Day 8,0.005707342931547653,0.84
Day 9,0.007659034305458928,0.82
Day 10,0.005579580763544208,0.9
Day 11,0.00591995965350144,0.88
Day 12,0.009018632858969438,0.76
Day 13,0.007243868360816166,0.74
Day 14,0.009328224765169668,0.78
Day 15,0.005954337904888288,0.86
Day 16,0.006221009807557863,0.82
Day 17,0.0046564865013601405,0.78
Day 18,0.0044898425536432215,0.88
Day 19,0.004642352520102967,0.9
