Day,MSE_mu,Accuracy
Day 0,0.02108287225636076,0.84
Day 1,0.01699945861135885,0.62
Day 2,0.013933500918388554,0.82
Day 3,0.009337397628743412,0.78
Day 4,0.009236705315389072,0.88
Day 5,0.00839718620604604,0.88
Day 6,0.008244324105223497,0.92
Day 7,0.008652870186306932,0.8
Day 8,0.007617753369876151,0.84
Day 9,0.007781256512220073,0.84
Day 10,0.005045293637558537,0.88
Day 11,0.005398791312297326,0.82
Day 12,0.006014110938141747,0.78
Day 13,0.006644246287758904,0.78
Day 14,0.0058992438193904055,0.88
Day 15,0.007471808908907307,0.96
Day 16,0.004012648386581309,0.88
Day 17,0.003988600154131052,0.82
Day 18,0.004024393519719712,0.84
Day 19,0.002994136924125737,0.88
