Day,MSE_mu,Accuracy
Day 0,0.016710841260323524,0.86
Day 1,0.016135084752623704,0.82
Day 2,0.012728093057102131,0.7
Day 3,0.012075723669433927,0.76
Day 4,0.009295799836783082,0.82
Day 5,0.009003516237083557,0.88
Day 6,0.008437800215521454,0.74
Day 7,0.006524240002902539,0.68
Day 8,0.008502445327803157,0.84
Day 9,0.008294605504341968,0.88
Day 10,0.004207774976013464,0.82
Day 11,0.006572895325101705,0.86
Day 12,0.007603372285901424,0.78
Day 13,0.006441713455492914,0.88
Day 14,0.004584162839616375,0.76
Day 15,0.005951686249420497,0.8
Day 16,0.005970372132634035,0.76
Day 17,0.003803700056133124,0.9
Day 18,0.003759583167853449,0.98
Day 19,0.004563964429020724,0.76
