Day,MSE_mu,Accuracy
Day 0,0.020064198339803777,0.82
Day 1,0.017093261091251113,0.72
Day 2,0.017489134713312326,0.76
Day 3,0.010314800554052955,0.8
Day 4,0.007654955772494933,0.92
Day 5,0.011301780255104003,0.82
Day 6,0.011348533185701485,0.88
Day 7,0.008696535547361463,0.86
Day 8,0.008215775967557959,0.82
Day 9,0.007321952678213321,0.86
Day 10,0.009315765417883636,0.76
Day 11,0.007447592738624536,0.86
Day 12,0.005644378769936837,0.88
Day 13,0.0061185282473110595,0.92
Day 14,0.00681577218727039,0.78
Day 15,0.005632161057841768,0.86
Day 16,0.008488423765930684,0.9
Day 17,0.005780033362259677,0.78
Day 18,0.006281616423368183,0.86
Day 19,0.005199026573174196,0.86
