Day,MSE_mu,Accuracy
Day 0,0.013981754103479719,0.88
Day 1,0.013652221277559043,0.78
Day 2,0.01354001961093168,0.78
Day 3,0.010362228809226902,0.84
Day 4,0.006837306718714871,0.92
Day 5,0.010472427337445826,0.8
Day 6,0.007790214337795031,0.84
Day 7,0.008419955063234688,0.86
Day 8,0.006960523132648001,0.9
Day 9,0.004401978296645347,0.9
Day 10,0.004962056128870613,0.78
Day 11,0.004838811981278188,0.82
Day 12,0.0041621142887126525,0.8
Day 13,0.005540800947554837,0.84
Day 14,0.0053913827213331895,0.84
Day 15,0.004351551119838412,0.84
Day 16,0.007064970217582578,0.9
Day 17,0.005303285003466889,0.76
Day 18,0.005244919036169717,0.92
Day 19,0.00532409849537479,0.78
